"BehaviorSpace results (NetLogo 6.1.1)"
"model.nlogo"
"test2"
"06/15/2020 15:40:04:372 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-inf","incubation-mean","imposed-lockdown?","death-stdev","closed-system?","recovery-stdev","isolate-symptomatics?","immunity-mean","asym-infections","modify-p-infect?","iso-countdown-max","p-infect-init","protection-strength","duration","travel-strictness","lockdown-threshold","isolation-strictness","incubation-stdev","recovery-mean","p-death","death-mean","mean-iso-reduction","z-contact-min","lockdown-strictness","min-pxcor","min-pycor","max-pxcor","max-pycor","[step]","count susceptibles","count latents","count symptomatics","count asymptomatics","count recovereds","count deads","count.lockdown","num-contacts","dead-0-29","dead-30-59","dead-60+"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","40","41081","200","7918","12401","96839","1561","137233","41825","156","333","1072"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","41","41056","193","6515","10194","100456","1586","137227","39186","159","340","1087"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","42","41029","176","5299","8333","103546","1617","231","36779","161","346","1110"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","43","38545","2632","4233","6704","106248","1638","216","996506","164","352","1122"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","44","35191","5956","3368","5308","108522","1655","203","991289","165","355","1135"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","45","30970","10143","2730","4246","110241","1670","196","988136","167","361","1142"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","46","26307","14654","2212","3442","111702","1683","224","985185","168","364","1151"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","47","21508","18902","1958","3076","112864","1692","413","981908","169","364","1159"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","48","17079","22114","2080","3245","113779","1703","896","978879","170","368","1165"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","49","13189","23908","2674","4066","114453","1710","1731","975393","170","370","1170"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","50","10011","24212","3626","5427","115011","1713","2858","971015","170","370","1173"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","51","7550","23145","4854","7309","115424","1718","4233","964425","171","370","1177"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","52","5638","21233","6255","9399","115755","1720","5748","956083","171","370","1179"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","53","4229","18652","7731","11654","116009","1725","128204","944288","172","370","1183"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","54","4175","14837","9168","13904","116190","1726","128521","68535","172","370","1184"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","55","4121","11274","10600","15937","116340","1728","128813","66764","172","371","1185"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","56","4085","8268","11771","17677","116467","1732","129053","63509","172","371","1189"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","57","4053","5723","12797","19128","116562","1737","129269","61044","172","372","1193"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","58","4027","3696","13587","20291","116654","1745","129437","58762","173","373","1199"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","59","4007","2365","14062","21084","116729","1753","129539","55747","174","373","1206"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","60","3985","1498","14344","21621","116784","1768","129596","53921","177","375","1216"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","61","3962","954","14504","21923","116874","1783","129627","52713","180","379","1224"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","62","3941","632","14589","22033","117010","1795","129653","51942","180","380","1235"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","63","3926","424","14539","21997","117297","1817","129655","51385","180","385","1252"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","64","3910","304","14388","21764","117797","1837","129660","50616","182","389","1266"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","65","3900","222","14095","21382","118543","1858","129658","50253","183","394","1281"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","66","3891","176","13687","20805","119553","1888","129640","49942","184","403","1301"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","67","3887","129","13212","20122","120731","1919","129621","49791","186","411","1322"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","68","3879","103","12607","19232","122224","1955","129595","49483","191","420","1344"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","69","3877","74","11948","18231","123887","1983","129578","49223","194","426","1363"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","70","3871","58","11189","17145","125726","2011","129561","48771","198","430","1383"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","71","3867","53","10423","15968","127653","2036","129539","48304","202","435","1399"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","72","3861","43","9668","14809","129560","2059","129522","47870","206","439","1414"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","73","3859","30","8804","13533","131692","2082","129503","47370","208","443","1431"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","74","3856","28","7944","12294","133769","2109","129478","46736","209","448","1452"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","75","3850","29","7162","11110","135722","2127","129461","46076","210","451","1466"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","76","3846","31","6379","9930","137662","2152","118","45081","215","461","1476"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","77","3279","594","5606","8783","139574","2164","85","965393","216","462","1486"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","78","2701","1167","4928","7684","141339","2181","67","962863","217","466","1498"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","79","2150","1711","4244","6619","143073","2203","57","960210","222","471","1510"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","80","1670","2161","3628","5667","144662","2212","50","956665","222","473","1517"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","81","1291","2438","3080","4839","146130","2222","89","953418","223","475","1524"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","82","1023","2445","2690","4248","147359","2235","186","950065","225","476","1534"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","83","841","2310","2363","3714","148526","2246","317","947230","225","478","1543"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","84","703","2041","2161","3376","149464","2255","464","943957","225","479","1551"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","85","601","1719","2019","3062","150340","2259","639","941075","225","480","1554"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","86","530","1384","1881","2859","151077","2269","803","938182","225","484","1560"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","87","477","1088","1795","2713","151655","2272","940","935549","225","486","1561"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","88","443","824","1716","2604","152137","2276","1055","932622","225","487","1564"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","89","417","623","1662","2503","152513","2282","1134","929735","226","487","1569"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","90","402","467","1610","2421","152815","2285","1184","927949","227","487","1571"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","91","400","317","1570","2349","153072","2292","1210","926842","227","490","1575"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","92","399","216","1526","2311","153256","2292","1190","926059","227","490","1575"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","93","395","142","1504","2247","153419","2293","1125","925673","227","491","1575"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","94","394","84","1480","2199","153547","2296","1039","925635","228","492","1576"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","95","394","51","1459","2165","153633","2298","923","926231","228","493","1577"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","96","393","36","1435","2130","153704","2302","781","926829","228","493","1581"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","97","391","31","1390","2062","153823","2303","638","928054","228","494","1581"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","98","391","20","1352","2016","153914","2307","505","929367","228","496","1583"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","99","388","16","1318","1935","154036","2307","379","930930","228","496","1583"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","100","385","15","1269","1834","154186","2311","294","932006","228","497","1586"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","101","385","12","1218","1738","154335","2312","219","932873","228","497","1587"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","102","385","11","1147","1641","154500","2316","154","933469","228","499","1589"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","103","384","11","1073","1523","154690","2319","114","933901","228","499","1592"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","104","383","10","987","1405","154893","2322","74","934071","229","499","1594"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","105","383","6","926","1300","155061","2324","48","933946","229","499","1596"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","106","383","4","844","1176","155264","2329","37","933962","229","500","1600"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","107","382","4","757","1062","155464","2331","18","933798","229","501","1601"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","108","382","4","674","957","155651","2332","15","933835","230","501","1601"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","109","382","4","597","845","155837","2335","12","933522","230","502","1603"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","110","382","2","520","756","156003","2337","10","933267","230","502","1605"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","111","382","1","459","673","156146","2339","7","933073","231","502","1606"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","112","382","1","394","567","156316","2340","6","932847","231","502","1607"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","113","382","1","318","483","156474","2342","5","932674","231","502","1609"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","114","382","1","271","395","156609","2342","3","932484","231","502","1609"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","115","382","0","229","314","156731","2344","3","932361","231","502","1611"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","116","382","0","190","259","156824","2345","3","931995","231","502","1612"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","117","382","0","157","215","156901","2345","2","931838","231","502","1612"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","118","382","0","126","162","156983","2347","1","931759","231","503","1613"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","119","382","0","86","132","157051","2349","1","931376","231","503","1615"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","120","382","0","71","108","157090","2349","1","931274","231","503","1615"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","121","382","0","53","82","157134","2349","1","931216","231","503","1615"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","122","382","0","39","68","157162","2349","1","931146","231","503","1615"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","123","382","0","33","49","157187","2349","1","931112","231","503","1615"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","124","382","0","25","36","157208","2349","1","931067","231","503","1615"
"1","0.4","1.6","true","8.21","false","6.7","true","365","60","true","14","30","60","3","40","4","50","0.4","20.5","2.5","16","3","2","80","0","0","399","399","125","382","0","21","31","157217","2349","1","931038","231","503","1615"
