"BehaviorSpace results (NetLogo 6.1.1)"
"model.nlogo"
"all-but-ld"
"06/26/2020 21:14:31:484 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-inf","duration","imposed-lockdown?","control-measures?","isolate-symptomatics?","test-and-trace?","shelter-at-risk?","closed-system?","lockdown-threshold","control-threshold","isolate-threshold","testtrace-threshold","shelter-threshold","lockdown-strictness","protection-strength","isolation-strictness","travel-strictness","shelter-adherance","sym-test-coverage","asym-test-coverage","p-infect-init","p-death","z-contact-min","asym-infections","incubation-mean","incubation-stdev","recovery-mean","recovery-stdev","death-mean","death-stdev","immunity-mean","iso-countdown-max","mean-iso-reduction","min-pxcor","min-pycor","max-pxcor","max-pycor","[step]","count susceptibles","count latents","count symptomatics","count asymptomatics","count recovereds","count deads","count.locked","currently-locked?","num-contacts","dead-0-29","dead-30-59","dead-60+"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","0","89910","90","0","0","0","0","0","false","0","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","1","89561","439","0","0","0","0","0","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","2","88574","1426","0","0","0","0","0","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","3","86739","3254","1","6","0","0","0","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","4","84154","5814","13","19","0","0","0","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","5","80850","9002","52","96","0","0","0","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","6","76862","12682","188","268","0","0","0","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","7","72354","16519","459","668","0","0","0","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","8","67441","20231","925","1403","0","0","27392","false","538390","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","9","66520","19354","1662","2464","0","0","36742","false","268033","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","10","66331","17181","2637","3851","0","0","40564","false","221045","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","11","66254","14275","3836","5635","0","0","42395","false","209939","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","12","66232","10816","5222","7730","0","0","43258","false","205889","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","13","66214","7662","6476","9648","0","0","43629","false","204461","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","14","66214","5052","7506","11228","0","0","43764","false","203925","0","0","0"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","15","66211","3190","8279","12319","0","1","43670","false","203779","0","0","1"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","16","66170","1989","8772","13067","0","2","43748","false","203785","0","0","2"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","17","66143","1233","9086","13533","0","5","44097","false","202262","0","1","4"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","18","66128","759","9249","13851","1","12","44117","false","199830","0","2","10"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","19","66118","476","9343","14037","3","23","43596","false","198800","1","3","19"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","20","66101","315","9395","14128","27","34","41792","false","198533","4","6","24"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","21","66075","233","9401","14158","89","44","37520","false","199916","4","8","32"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","22","65998","235","9355","14117","234","61","31613","false","210184","6","12","43"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","23","65785","412","9248","13976","505","74","27455","false","237830","6","13","55"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","24","65411","756","9081","13724","938","90","25253","false","265268","8","18","64"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","25","65019","1115","8810","13371","1577","108","23723","false","282927","11","22","75"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","26","64598","1499","8475","12843","2455","130","22604","false","296841","11","29","90"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","27","64188","1827","8050","12251","3543","141","21953","false","307668","13","32","96"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","28","63774","2103","7605","11589","4770","159","21577","false","314862","15","41","103"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","29","63419","2251","7183","10921","6048","178","21217","false","319285","16","47","115"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","30","63084","2295","6721","10294","7410","196","20894","false","322874","18","50","128"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","31","62773","2269","6338","9671","8736","213","20726","false","325890","20","55","138"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","32","62442","2253","5971","9039","10066","229","20705","false","327507","22","60","147"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","33","62148","2203","5551","8493","11355","250","20758","false","327975","24","64","162"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","34","61876","2084","5179","7894","12703","264","20685","false","327677","25","68","171"
"1","0.1","3","false","true","true","true","true","false","1","1","1","1","1","0","70","100","100","100","100","50","30","2.5","2","60","1.6","0.4","20.5","6.7","16","8.21","365","14","1","0","0","299","299","35","61639","1970","4806","7318","13992","275","20622","false","328253","25","70","180"
